-17,745951966450527	16,79027346445879	S9VI
-19,649934978772105	15,208257064702813	L4VII
2,0388507266812805	0,5943230805985609	Z4II
-21,63606446752928	15,7661672565543	Z8VII
-19,51043876106305	16,427317708734822	Z3VI
4,078770992054643	-0,5954271450882923	Y9VII
-21,461700818176574	15,264001268085567	L4V
-17,925720932049714	15,311010776276326	J8II
-21,58145796697901	15,615654483047651	J8III
-19,23287050486253	16,443361447297665	Y7III
-19,38414194070803	16,944738603170784	L2III
-20,39076174509992	17,077761614041002	Z7VII
-21,00278413745042	16,647372876073753	G7II
-19,193985771616138	17,16133088161185	Y4I
-18,322570484281847	15,127315034031458	N7I
-18,531137697188377	16,172067798816702	Y4VI
-21,845925556692123	16,95455345264002	L3III
-18,95334347362528	15,365071259689673	N9VI
-22,0410037162489	17,167641453745624	L6VI
-22,096787341190026	17,131601900541156	L1I
-22,418836683853474	15,83212340653309	S6VI
-21,7643977796839	16,700094061205718	Z1IV
-22,000190581179847	16,22057279046966	J3I
-21,939369779067917	15,856181877521099	G8VII
-22,06044584977465	17,0562808462661	Z7V
-21,496120077116014	17,25831283159258	N6VII
-18,622053329002537	16,321094494610847	Y1II
-18,490609251326482	16,096289944871454	N1VI
-22,560671377957497	16,818398266897542	L5I
-20,371290455068074	17,062543939036793	G9VII
-21,568062310880613	16,49986364456854	Z3II
-18,868822921245656	16,138645982592017	L9VI
2,8829145595011263	0,13082771431403573	G5IV
-19,374415731785483	17,171011316945805	Z2I
-22,42377073568698	16,431099970913305	J5IV
-22,051872444006477	17,056049773126347	L9II
-21,480294787921185	17,13418877585668	Z6VI
1,7848243303997104	-0,13089223155186125	S9IV
2,017212211640846	-0,2494178110889662	G3I
-21,12749232701348	15,428551703363212	Z3I
-18,041613499672472	16,543685531359355	L2VI
-17,830272052227322	16,19334585669295	N8VI
-18,098833786132253	16,807167740458137	L3IV
-17,863868863756508	17,251665717512083	N3V
-19,58336610279243	16,63265451229593	Y9I
-19,9398047606784	15,45066525849944	Z6IV
-20,775438664433683	16,224535375455975	Z5V
-20,196208480357576	17,021173850128058	L6I
-19,790749971897636	15,583460688427131	Z2VI
-20,422979971142635	16,16442946307815	G8I
-19,705874610506225	15,6726149680667	L6VI
-22,10106762684686	16,028793072968337	Z1V
-19,937998078364135	16,996521835821007	N7III
-18,06079614059024	17,03544062233345	L1III
-18,27176044857182	15,082824313300472	N2IV
1,698173401507957	-0,7052801581444821	N2VI
-19,739476088049365	16,993615710840757	Y6VII
-18,55412691796122	16,36145356644347	G2VII
-17,769595136494303	15,811420262001818	L2II
-21,940648769164778	16,540119361576547	Y5VII
-18,26091027855197	16,018263156222883	J1I
-21,059046810497065	16,64565514012626	N3IV
-22,64288203801964	15,916244560029858	L7III
-20,151688141085902	15,25694875298968	Z4IV
-21,105403863063326	15,84501876324851	J3I
-17,859438893888065	17,159941995036338	S7VI
-21,029860901331492	15,619948237394047	S1V
-20,47654976531232	16,253377129503246	J9VII
-21,34680533315615	15,987451021838	Z4VI
-20,335696640446365	15,95758709374414	G8I
-21,363724628965905	16,64754008701376	L6I
0,3428687398889444	-0,8822761982121201	N6VI
-19,179848567557723	16,503642018827318	J2III
-19,38461217896278	17,022598067393762	J6VI
-18,626916151692413	15,021140119089123	Z1V
-18,765057629188036	16,686495817409792	S4II
2,02426320297804	-0,42375432892161546	Y3VII
3,2744271495800854	-0,13552347646568075	L6VI
-18,361097277618782	15,733725092341345	Y8I
-22,31999105168788	15,913294565113626	N3VI
-20,59517946522286	15,800576369932665	L2V
-21,197501826581355	16,670126615023577	N6VII
-22,141499358487565	16,00711358685173	S8I
-21,244887270012075	15,559416760284106	J5VII
-19,539666380378936	16,25228413265782	J9IV
-20,00440740149278	15,75537093782455	Z5VII
-19,785825188078014	16,414390167953055	G4IV
-20,435046963685718	15,123654247677477	S7I
-18,38412786916323	16,686301537842283	Y9III
-20,753388563663574	16,93794092451504	G9V
-21,017664088580354	16,12055374269718	Y9I
-18,681838434037616	15,156629071792933	S9II
-19,558574505830702	17,22414148490286	Y3III
-20,08977697287894	15,742182626729885	N9I
-19,346131461672215	16,944721652429724	Z6I
-18,837497455471215	15,213095686267751	N6VII
-20,594672574517553	16,045254211174147	S2III
-19,379768111312664	15,597687047078672	Z2IV
-20,999731601536308	15,93539953038441	L6V
-17,848989346356635	16,6049697243523	Y9V
2,90972687674254	-1,2201920965233541	S3VI
-22,38105904391961	16,9752142508687	G3II
-21,015556727950063	15,345966831609852	Z4VI
2,2213836177397877	-1,0398832986571402	S5VII
-20,07298714295771	16,442939270478174	Z6IV
-22,606203953973242	15,549482708319301	N1VII
0,5084632219719138	-1,038163231358204	N2VI
-20,399573955926016	15,295082238153638	L6I
-21,13242084078678	15,29815968292823	S5IV
-19,959901654488405	15,174646294309763	S2V
-19,012241466333457	16,39293804430612	N3VII
0,44127856840791935	-0,9022006791789027	S5VI
-18,496616189890652	15,63093211156867	G2V
0,7898484334293749	-0,050218455826224195	J4III
-18,866906258038494	17,24039504461049	Y1V
-21,115219759610476	15,260771674577478	N9VI
-20,98320803863644	16,845143268956182	S6VII
-20,723017341733016	15,753394127930331	Z4I
-21,45570033299286	15,127436253253789	G9IV
-18,559966981309813	16,411215226626396	J9VII
-19,960637936005032	16,4364524239547	G2III
-20,8835091673403	16,76669309264589	N7V
-22,185928565047778	15,281224154896947	J5III
-20,575522409235735	16,420307354336458	G1V
-18,285107788304884	15,543141897079217	J2VII
-18,707517036138242	15,574609562273487	G5III
-20,798942152280492	16,932337340906976	G6VII
-18,16390040903206	16,092266476715967	S4I
0,37807153378885394	0,05488277542296238	Y7V
-19,062060054138247	15,711642328186043	L4VII
2,9065808170731264	-0,13598946468304218	J2IV
-22,545387175997618	15,319023986780536	L6IV
-19,97999545943953	15,840960607269507	N8VII
-21,30110590486104	16,07753389112754	L3VI
-21,216950175804257	16,907963044257336	Y8II
-20,46863680781482	15,67098466122029	L5VII
-20,52858846614544	16,90134357508633	Z3II
-20,72737712404707	16,11370420194031	S4IV
-21,524413781769205	15,889209005866583	Y5VI
3,555481277038352	0,6295881045881218	J8VI
-21,2099960962211	16,837866858901165	Z1III
-20,62191016797771	16,13133680022518	J7VI
3,415684713926545	-1,2938846173724774	N2II
-20,60066966181276	15,283752525693776	S2I
-20,609791185343035	16,892109881945373	L9II
-18,601071333193104	15,597679304417442	L2V
3,2214609208390024	-0,5578790401056891	J5I
-22,420313237513405	16,57131810915664	Y3VI
-18,137135327313885	15,834141280458736	S2V
-18,252851195950335	17,14393864815719	G5III
-20,72136055347442	15,481815148099065	S9V
-18,82084546626347	16,406540192678058	J9V
-19,70649707526624	16,019141813255427	G4V
-21,91328410916038	15,631640304611322	J3VI
-20,82883661784044	17,181180619792045	J7IV
-21,966732294951196	16,79214160744873	N8III
1,7615619443207806	-1,0345286284537016	S2VI
-20,569410544921993	16,57259931226372	L6I
-22,291615238102974	15,883131087805621	Y9IV
-20,58120407178111	16,26404649375503	S8VI
2,5029093383029073	0,7430370043676118	L8IV
3,76226433202878	-0,5905188984333553	L9III
-22,516548949576425	15,448812357937655	N1II
-19,1218443110528	17,04927987018218	Z4VI
-21,68563727442103	15,160785792704363	L9III
-20,18273812900542	15,921057905711598	S4VII
-19,577862778117613	16,51501242070518	Y6III
-22,12088276759002	17,145939902953884	S2VI
-21,38959577101857	17,274163428581787	Y3IV
-17,842559466445053	15,355678221818657	L4III
-21,058353167361563	16,279042176708707	N6I
-19,938400528831878	15,314142726885821	J2VII
-19,07466225119997	16,514857626578426	S7VI
-19,55032466622164	15,832417583003908	Z3III
-19,476552117317084	15,5789657119343	S6III
3,8360670337557865	0,30624558997242923	N5V
-17,724246024285442	15,972974363974707	Y1III
-18,231228956580317	16,50726624612582	G3I
-18,559820006509593	15,766764539430062	G4IV
-19,393096481205575	15,032525735158174	L9II
-18,80212388223359	16,392410717120388	Y8V
-22,541914245219996	15,810754904834196	L5I
-22,645784364638317	15,302803652957968	Y3VI
-21,8515941988132	16,786430315058	Z5I
-20,978389476452847	17,114169272123334	J5VI
-19,16280152805161	15,990536769214748	Y6VI
-21,950314314838746	16,894406581704267	L6V
-19,436067223882695	16,486000788332262	N1VI
-17,758411170946502	17,043905685305546	G1IV
-22,02696510395317	17,270369687721626	G4VI
-19,06114551462013	16,208854113206122	S8I
2,3180376499934585	-0,9553214127273538	Z1II
-21,759098055883413	15,197094743182468	N1VI
-17,970847206020036	16,89467251169322	Z8VII
-20,729274803388545	15,073720226512291	J5III
-19,41503096518844	15,30243870126761	G6IV
-17,946844263599626	15,819077286424914	L6VI
-18,514208824461377	16,650401435399875	Y7II
-22,212955852392078	15,48574773417398	L3III
-20,55704457598541	16,234005976399107	L9II
-18,13496849334698	15,456845136062235	Y4II
-18,20987733863209	16,504839488914964	Z1VII
-22,46860168971137	16,146090963372618	S1VII
-22,02361181908266	15,191466636676358	L3I
-19,36094338490501	15,837542640716041	Y9V
-21,772690247777557	16,726017647798454	Y3V
-19,362327008770862	15,268312831902639	L1IV
-21,31398797570101	16,43812497541965	J2V
-22,449495183369184	17,193088026300014	J9II
-21,107716290146158	16,485154349352193	L9III
0,30255242740582344	-0,3576691847848188	N1III
-22,347838615272654	16,84672260701592	Y1IV
3,6991970656438586	-0,48080099725826253	J6IV
-21,51828171654575	16,381412797909604	S5I
-20,484931501575197	16,821541659522765	Z3VII
1,131335653036829	0,3139702072248267	L5IV
-21,689615834588615	16,050851315551977	N8I
-18,02598222405124	15,645189233096014	G2IV
-18,108188927319915	15,698327031084512	N3I
-19,571124371195364	16,766393517709687	J3II
-20,59699809265631	16,207057533838007	L6I
-21,002680119669765	16,101300936376024	L7VII
-19,417558033468914	17,212812002616644	Z7IV
-18,760397005746697	15,363628472704333	S6III
-22,390757416618825	17,11316058259728	L2VI
-19,10343787218006	16,432700223014052	J4IV
-18,196324653283334	15,282359747629144	G7V
-21,081568091777847	15,940314305981252	N7V
-21,187585178816626	16,324994426493692	L9I
-18,561709210742727	15,193693308266914	Z4I
-21,922449229502003	15,697945227487429	Z1IV
-18,91793076677317	15,851480545981522	N7I
-18,51386656999039	15,710548152890322	G6II
-22,47597861882383	16,856022429009442	G9I
-20,639101190461993	16,081581546403132	S5III
-18,569393750015973	15,2839646305303	Y3I
-22,462017972063876	16,847318482434837	G4I
-19,721361082998722	15,703020089754641	Y6III
-22,163018854727756	15,930332494174843	L5II
-20,51221626845514	16,932938335327908	Z3VII
-20,5153191280355	15,643701731884097	J1VII
-20,04316135069398	15,944397523164145	G6III
-18,522600200926867	15,815944784177063	S8I
-21,10298919729418	17,17669017415831	J8IV
-20,348326986761645	16,369320677092325	J8VII
-17,964014008746197	17,143171703087702	L2V
-22,19572602761105	15,663287507406025	S7V
-22,58167935466634	15,928378322037844	N9II
-19,631306443275953	16,777248223964467	N8VI
-21,2443649639295	17,24983358144365	J6I
-22,27581185565405	15,469982114104711	G8VI
-19,515988443023506	16,109466718935934	L3VI
-20,556294591067974	15,703737093360862	L7I
-22,360204170355196	16,591097923841065	Z1VI
-19,67370948244157	17,0953414283278	L4III
-19,990491306769446	15,51059923962031	J2I
-18,876757785599168	16,84286220055606	G1VI
-21,42963595790075	15,75558331044142	J2III
-20,816939289641926	16,446207897496365	Y9VI
-20,604602243605807	15,553512919281225	S4III
-21,990293380943434	17,005619378128905	G7IV
-19,63244318020333	16,122951798283815	S4VI
-20,726354615808297	16,237977972823682	N9III
-20,76031189043486	16,821843602443927	Z3IV
-19,63170674810867	15,647797102754643	G9IV
-19,30290350242086	15,66381402735413	J2I
-21,026274729065562	17,022258376445883	L1I
-20,444928446722226	15,852837016341628	N5VI
-19,18694966909109	16,288791285693705	S3I
-19,860572736973985	17,18959372243544	G8II
-19,119098692988295	15,145964596541418	J9V
-22,6511897295128	16,530103940781483	J9III
-20,187286642790298	16,491691252491048	Y2I
1,9258862253619413	-0,2127602018901502	N3V
-18,02623352126566	15,735295370193722	N6VI
-21,876581680735853	15,58957227312295	N8III
-19,992578965780254	15,675593767559743	Z9VI
-20,630740524569624	16,227714793836814	L6IV
-18,693529597678754	15,226398696571042	S8VI
-17,84867581231746	16,35271275094774	J2I
-20,834536865591833	16,062144420614764	S8III
-18,63477176991362	15,4093229889302	J1V
-19,929237346018112	15,957271594729653	J5IV
-18,12025448657318	17,227744200617725	S5VII
-21,483054235108852	16,995036306417898	N3I
-17,743239972557856	16,734882979694014	Z8V
-18,475431634015	15,457688566633163	S8IV
-18,244975293382936	15,597291205731981	L8V
-22,252889820274778	16,61162109983558	J9II
-19,10030142100673	15,069764906699264	J7I
-21,895367430596583	16,91110722698826	G6V
-21,36501936978385	16,20361506945478	Z8I
-21,02044452141103	16,135283644737378	G8II
-18,008188543670798	15,947215685542169	N8II
-19,4596286010335	15,172845492829415	N1VII
-20,548597713910745	15,243308665835155	J6VI
-18,944510361107664	15,223779373277585	N5II
-22,310554441782198	16,150095740902323	S8VII
-19,29376518610475	16,537823647841424	N3I
-21,265597183836427	16,33625100107836	N6IV
-21,871775736159936	15,87469134994729	J7V
-20,74243618391404	17,09174673288272	Y4II
-19,754098817763623	15,823623144568234	N2VII
-20,48307821933456	16,009711146299306	Z5IV
-22,250328747264675	15,438674351380762	L3I
-21,00015883846816	15,953657225796604	Z8IV
-21,752777802974077	16,206893827265553	L7II
-21,720517382584397	16,25449046815437	J1II
-19,594797112201213	17,20335137503815	S6VII
3,74357212391749	-1,0338979017300676	J7III
-21,077272761100197	16,193741626900938	S1III
-19,94023448514958	15,103895834856736	L4I
-18,18514968397104	15,793724568553902	L1VI
-21,43482346867031	17,13253668127664	G6VI
